ACM,IEEE,SPRINGER,SCIENCE,Database,cite,author,title,acronym,booktitle,pages,Start Page,End Page,#,year,publisher,doi,Link,IC1,IC2,IC3,EC1,EC2,EC3,Selected,Note
#N/A,#N/A,#N/A,#N/A,Scopus,,"Ganter B., Kuznetsov S.O.",Scale coarsening as feature selection,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),217-228,217,228,12,2008,,10.1007/978-3-540-78137-0_16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-49949108962&doi=10.1007%2f978-3-540-78137-0_16&partnerID=40&md5=4e1410c906ed3ca1afb4912850be2364,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Kunapuli G., Bennett K.P., Hu J., Pang J.-S.",Classification model selection via bilevel programming,,Optimization Methods and Software,475-489,475,489,15,2008,,10.1080/10556780802102586,https://www.scopus.com/inward/record.uri?eid=2-s2.0-47249158951&doi=10.1080%2f10556780802102586&partnerID=40&md5=1e2f3f887fcb2345dac42923af0ded6d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Vural V., Fung G., Dy J.G., Rao B.",Fast semi-supervised SVM classifiers using a priori metric information,,Optimization Methods and Software,521-532,521,532,12,2008,,10.1080/10556780802102750,https://www.scopus.com/inward/record.uri?eid=2-s2.0-47249157196&doi=10.1080%2f10556780802102750&partnerID=40&md5=636199e8b288954e1c422c676f9a80e5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Soto A.J., Cecchini R.L., Vazquez G.E., Ponzoni I.",A wrapper-based feature selection method for ADMET prediction using evolutionary computing,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),188-199,188,199,12,2008,,10.1007/978-3-540-78757-0_17,https://www.scopus.com/inward/record.uri?eid=2-s2.0-47249089631&doi=10.1007%2f978-3-540-78757-0_17&partnerID=40&md5=6b14697cbf40723b566599e92c7a3526,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Tsai C.-F., Yen D.C.",Sensitivity analysis of mapping local image features into conceptual categories,,Library Hi Tech,255-273,255,273,19,2008,,10.1108/07378830810880351,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46149108817&doi=10.1108%2f07378830810880351&partnerID=40&md5=fee47a2c8839f7c174134e720d1c80a8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Judson R., Elloumi F., Woodrow R.W., Li Z., Shah I.",A comparison of machine learning algorithms for chemical toxicity classification using a simulated multi-scale data model,,BMC Bioinformatics,-,,,,2008,,10.1186/1471-2105-9-241,https://www.scopus.com/inward/record.uri?eid=2-s2.0-44849090379&doi=10.1186%2f1471-2105-9-241&partnerID=40&md5=7a5b515a916d99dedb61c7ed96c5aa5a,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Carbonetto P., Dorkó G., Schmid C., Kück H., De Freitas N.",Learning to recognize objects with little supervision,,International Journal of Computer Vision,219-237,219,237,19,2008,,10.1007/s11263-007-0067-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39749110074&doi=10.1007%2fs11263-007-0067-7&partnerID=40&md5=02c1a4e78a5f5d599375c18bd717cd9a,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Huang C.-J., Yang D.-X., Chuang Y.-T.",Application of wrapper approach and composite classifier to the stock trend prediction,,Expert Systems with Applications,2870-2878,2870,2878,9,2008,,10.1016/j.eswa.2007.05.035,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38649113208&doi=10.1016%2fj.eswa.2007.05.035&partnerID=40&md5=fa45c6dae32d36f4da86b2ae193c5786,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Craninx M., Fievez V., Vlaeminck B., De Baets B.",Artificial neural network models of the rumen fermentation pattern in dairy cattle,,Computers and Electronics in Agriculture,226-238,226,238,13,2008,,10.1016/j.compag.2007.08.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38149064358&doi=10.1016%2fj.compag.2007.08.005&partnerID=40&md5=71d318802208b9dcadfca3a17a52f551,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Xiang T., Gong S.",Spectral clustering with eigenvector selection,,Pattern Recognition,1012-1029,1012,1029,18,2008,,10.1016/j.patcog.2007.07.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448945640&doi=10.1016%2fj.patcog.2007.07.023&partnerID=40&md5=e6a678f417a6bfa23f748138cf1854f5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Durga Bhavani S., Sobha Rani T., Bapi R.S.",Feature selection using correlation fractal dimension: Issues and applications in binary classification problems,,Applied Soft Computing Journal,555-563,555,563,9,2008,,10.1016/j.asoc.2007.03.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548509458&doi=10.1016%2fj.asoc.2007.03.007&partnerID=40&md5=15903c9c44beb8c519a0c2fb37fb1a90,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
Lightweight Application Classification for Network Management,#N/A,#N/A,#N/A,Scopus,,"Jiang H., Moore A.W., Ge Z., Jin S., Wang J.",Lightweight application classification for network management,,"Proceedings of the 2007 SIGCOMM Workshop on Internet Network Management, INM '07",299-304,299,304,6,2007,,10.1145/1321753.1321771,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450037559&doi=10.1145%2f1321753.1321771&partnerID=40&md5=26dc0453feff1cabd10c335957a52b80,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Yeh T.-C., Ho T.-Y., Chen H.-Y., Huang I.-J.",SystemC-based design space exploration of a 3D graphics acceleration SoC for consumer electronics,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),531-540,531,540,10,2007,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38149075199&partnerID=40&md5=24932b67b3348aa64c79887289c8c9ab,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Durant K.T., Smith M.D.",Predicting the political sentiment of web log posts using supervised machine learning techniques coupled with feature selection,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),187-206,187,206,20,2007,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38549150722&partnerID=40&md5=ddc52ea697159d02033f50aa7d27dc50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,An Improved Document Classification Approach with Maximum Entropy and Entropy Feature Selection,#N/A,#N/A,Scopus,,"Pang X.-L., Feng Y.-Q., Jiang W.",An improved document classification approach with maximum entropy and entropy feature selection,,"Proceedings of the Sixth International Conference on Machine Learning and Cybernetics, ICMLC 2007",3911-3915,3911,3915,5,2007,,10.1109/ICMLC.2007.4370829,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049069246&doi=10.1109%2fICMLC.2007.4370829&partnerID=40&md5=70f728bd138c70b944b6c4be2dd6c367,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Guan D., Yuan W., Cho S.J., Gavrilov A., Lee Y.-K., Lee S.",Devising a context selection-based reasoning engine for context-a ware ubiquitous computing middleware,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),849-857,849,857,9,2007,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049015510&partnerID=40&md5=9ac80db5228e845367d09791c3b7ff9f,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Raimondo G., Montuori A., Moniaci W., Pasero E., Almkvist E.",An application of machine learning methods to PM10 level medium-term prediction,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),259-266,259,266,8,2007,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049125665&partnerID=40&md5=2270603075bbe3d7d7c461f38ef7b995,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Ensembles based combined learning for improved software fault prediction: A comparative study,#N/A,#N/A,Scopus,,"Yohannese C.W., Li T., Simfukwe M., Khurshid F.",Ensembles based combined learning for improved software fault prediction: A comparative study,,"Proceedings of the 2017 12th International Conference on Intelligent Systems and Knowledge Engineering, ISKE 2017",1-6,1,6,6,2018,Institute of Electrical and Electronics Engineers Inc.,10.1109/ISKE.2017.8258836,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048146263&doi=10.1109%2fISKE.2017.8258836&partnerID=40&md5=2ac205392b8664cab5fb7c2061c87501,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,"Features do not refer to software feature or to the « configurability » of the system, here « features » mean a property/metric of the source code "
#N/A,Software Defect Prediction using Feature Selection and Random Forest Algorithm,#N/A,#N/A,Scopus,,"Ibrahim D.R., Ghnemat R., Hudaib A.",Software defect prediction using feature selection and random forest algorithm,,"Proceedings - 2017 International Conference on New Trends in Computing Sciences, ICTCS 2017",252-257,252,257,6,2018,Institute of Electrical and Electronics Engineers Inc.,10.1109/ICTCS.2017.39,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050314865&doi=10.1109%2fICTCS.2017.39&partnerID=40&md5=97ffb22e8ef414a5d2f26ea9dc28bff3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,"Features do not refer to software feature or to the « configurability » of the system, here « features » mean a property/metric of the source code "
#N/A,#N/A,#N/A,#N/A,Scopus,,"Vivanco R., Jin D.",Improving predictive models of cognitive complexity using an evolutionary computational approach - A case study,,"Proceedings of the 2007 Conference of the Center for Advanced Studies on Collaborative Research, CASCON '07",109-123,109,123,15,2007,,10.1145/1321211.1321223,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953551229&doi=10.1145%2f1321211.1321223&partnerID=40&md5=5bc9b1e7b24b8a3d5d02b5071f6b05bb,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Bensch M., Brugger D., Rosenstiel W., Bogdan M., Spruth W., Baeuerle P.",Self-learning prediction system for optimisation of workload management in a mainframe operating system,,"ICEIS 2007 - 9th International Conference on Enterprise Information Systems, Proceedings",212-218,212,218,7,2007,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649908284&partnerID=40&md5=005ea2fdee688d5ce4585ad3e26a620f,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Vidulin V., Lustrek M., Gams M.",Evaluation of different approaches to training a genre classifier,,"International Conference on Artificial Intelligence and Pattern Recognition 2007, AIPR 2007",515-520,515,520,6,2007,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876751628&partnerID=40&md5=02c4110a2e7fe0dc622418f89b4c464b,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Marinakis Y., Marinaki M., Matsatsinis N.",A hybrid particle swarm optimization algorithm for clustering analysis,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),241-250,241,250,10,2007,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049000343&partnerID=40&md5=75f7db3de362f6590804bb833a00b3d3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Hu Q., Xie Z., Yu D.",Hybrid attribute reduction based on a novel fuzzy-rough model and information granulation,,Pattern Recognition,3509-3521,3509,3521,13,2007,,10.1016/j.patcog.2007.03.017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547699509&doi=10.1016%2fj.patcog.2007.03.017&partnerID=40&md5=5e983f676bb876fb92266f0a8961aacb,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,[No author name available],"15th European Symposium on Artificial Neural Networks, ESANN 2007",,ESANN 2007 Proceedings - 15th European Symposium on Artificial Neural Networks,-,,,,2007,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887010886&partnerID=40&md5=b1f84f03ae5bd995567cdaa2512aaff2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO,Proceedings
#N/A,Swarm Intelligence based Dimensionality Reduction for Myoelectric Control,#N/A,#N/A,Scopus,,"Khushaba R.N., Al-Ani A., Al-Jumaily A.",Swarm intelligence based dimensionality reduction for myoelectric control,,"Proceedings of the 2007 International Conference on Intelligent Sensors, Sensor Networks and Information Processing, ISSNIP",577-582,577,582,6,2007,,10.1109/ISSNIP.2007.4496907,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51349094743&doi=10.1109%2fISSNIP.2007.4496907&partnerID=40&md5=398cb5d976ec8ad137d18b17b6b9bffe,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Huang J., Cai Y., Xu X.",A hybrid genetic algorithm for feature selection wrapper based on mutual information,,Pattern Recognition Letters,1825-1844,1825,1844,20,2007,,10.1016/j.patrec.2007.05.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447343762&doi=10.1016%2fj.patrec.2007.05.011&partnerID=40&md5=dcc5006b0f9939532e0b3a57e50576d9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,Ruiz R.,New heuristics in feature selection for high dimensional data,,AI Communications,129-131,129,131,3,2007,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547143838&partnerID=40&md5=69474225675b00c338f83e78f77fffa7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NO,Short paper
#N/A,#N/A,#N/A,#N/A,Scopus,,"Montañés E., Quevedo J.R., Combarro E.F., Díaz I., Ranilla J.",A hybrid feature selection method for text categorization,,"International Journal of Uncertainty, Fuzziness and Knowlege-Based Systems",133-151,133,151,19,2007,,10.1142/S0218488507004492,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247561440&doi=10.1142%2fS0218488507004492&partnerID=40&md5=1dda96189e84b527c9f6569d9d65ca7f,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Thiemjarus S., Yang G.-Z.",An autonomic sensing framework for body sensor networks,,BODYNETS 2007 - 2nd International ICST Conference on Body Area Networks,-,,,,2007,ICST,10.4108/bodynets.2007.1009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907898821&doi=10.4108%2fbodynets.2007.1009&partnerID=40&md5=c671fd47e8a5abc29dc29c425eb79a22,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Henderson E.K., Martinez T.R.",Constructing low-order discriminant neural networks using statistical feature selection,,Journal of Intelligent Systems,27-56,27,56,30,2007,Walter de Gruyter GmbH and Co. KG,10.1515/JISYS.2007.16.1.27,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249890244&doi=10.1515%2fJISYS.2007.16.1.27&partnerID=40&md5=de825dd78bfc60aed0e89d1e15d8e074,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Fiebrink R., Fujinaga I.",Feature selection pitfalls and music classification,,ISMIR 2006 - 7th International Conference on Music Information Retrieval,340-341,340,341,2,2006,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749096588&partnerID=40&md5=8b2dbc0deff54851ea1a1fc7aa315c73,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NO,Short paper
#N/A,#N/A,#N/A,#N/A,Scopus,,"Reddy D.K.S., Pujari A.K.",N-gram analysis for computer virus detection,,Journal in Computer Virology,231-239,231,239,9,2006,,10.1007/s11416-006-0027-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751168025&doi=10.1007%2fs11416-006-0027-8&partnerID=40&md5=860991bc766a382267a2d158b4c85d9d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Compression and machine learning: a new perspective on feature space vectors,#N/A,#N/A,Scopus,,"Sculley D., Brodley C.E.",Compression and machine learning: A new perspective on feature space vectors,,Data Compression Conference Proceedings,332-341,332,341,10,2006,,10.1109/DCC.2006.13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-65749098156&doi=10.1109%2fDCC.2006.13&partnerID=40&md5=a84b76785929b7b6d9ab56ae771e86af,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Using logistic regression to initialise reinforcement-learning-based dialogue systems,#N/A,#N/A,Scopus,,"Rieser V., Lemon O.",Using logistic regression to initialise reinforcement-learning-based dialogue systems,,"2006 IEEE ACL Spoken Language Technology Workshop, SLT 2006, Proceedings",190-193,190,193,4,2006,,10.1109/SLT.2006.326777,https://www.scopus.com/inward/record.uri?eid=2-s2.0-48849115858&doi=10.1109%2fSLT.2006.326777&partnerID=40&md5=2a6d79dff313fc697e3e4e2f10666989,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NO,Short paper
#N/A,Feature Selection for Data Driven Prediction of Protein Model Quality,#N/A,#N/A,Scopus,,"Montuori A., Pugliese L., Raimondo G., Pasero E.",Feature selection for data driven prediction of protein model quality,,IEEE International Conference on Neural Networks - Conference Proceedings,3561-3565,3561,3565,5,2006,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-40649109816&partnerID=40&md5=1f5351bbc085b6b156eb5d1cd5e43bde,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Ruiz-Rico F., Vicedo J.L., Rubio-Sánchez M.-C.",NEWPAR: An automatic feature selection and weighting schema for category ranking,,"Proceedings of the 2006 ACM Symposium on Document Engineering, DocEng 2006",128-137,128,137,10,2006,,10.1145/1166160.1166196,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247365072&doi=10.1145%2f1166160.1166196&partnerID=40&md5=6d8c554780e6287dbf956552a44555f5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Yan G., Li Z., Yuan L.",On combining fractal dimension with GA for feature subset selecting,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),543-553,543,553,11,2006,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845947020&partnerID=40&md5=ada8439444a6b2ba5efdc15e99357eb9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Cheng X., Tan S., Tang L.",Using DragPushing to refine concept index for text categorization,,Journal of Computer Science and Technology,592-596,592,596,5,2006,,10.1007/s11390-006-0592-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846878056&doi=10.1007%2fs11390-006-0592-9&partnerID=40&md5=721ad125e32bd867ed7cafd5c06b3f53,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Yang C., Chen L.-C., Peng C.-Y.",Developing and evaluating an IT specification extraction system,,Electronic Library,832-846,832,846,15,2006,,10.1108/02640470610714251,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751179714&doi=10.1108%2f02640470610714251&partnerID=40&md5=0774edf4236826ed0a6f2867913388e0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
A Hybrid Learning System for Recognizing User Tasks from Desktop Activities and Email Messages,#N/A,#N/A,#N/A,Scopus,,"Shen J., Li L., Dietterich T.G., Herlocker J.L.",A hybrid learning system for recognizing user tasks from desktop activities and email messages,,"International Conference on Intelligent User Interfaces, Proceedings IUI",86-92,86,92,7,2006,,10.1145/1111449.1111473,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746089186&doi=10.1145%2f1111449.1111473&partnerID=40&md5=12404fb431ce079dd61a1fae83b79616,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"De Souza J.T., Matwin S., Japkowicz N.",Parallelizing feature selection,,Algorithmica (New York),433-456,433,456,24,2006,,10.1007/s00453-006-1220-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745039800&doi=10.1007%2fs00453-006-1220-3&partnerID=40&md5=5d4857c7711e9c0c52e7bbb5a9b69b06,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
